figure,cell_id,type,count,rate,panel,geometry,zone,pop_density_int
2,87,Community Spaces,0,0,"Verified
API Sites",list(),validation,7695.925903431199
2,87,Places of Worship,0,0,"Verified
API Sites",list(),validation,7695.925903431199
2,87,Social Businesses,0,0,"Verified
API Sites",list(),validation,7695.925903431199
2,94,Places of Worship,0,0,"Verified
API Sites",list(),validation,6819.550201174346
2,99,Community Spaces,0,0,"Verified
API Sites",list(),validation,5672.6547488202195
2,99,Places of Worship,0,0,"Verified
API Sites",list(),validation,5672.6547488202195
2,110,Community Spaces,0,0,"Verified
API Sites",list(),validation,6734.960069958606
2,111,Places of Worship,0,0,"Verified
API Sites",list(),validation,6056.539233056643
2,111,Social Businesses,0,0,"Verified
API Sites",list(),validation,6056.539233056643
2,123,Places of Worship,0,0,"Verified
API Sites",list(),validation,9299.025293714549
2,123,Social Businesses,0,0,"Verified
API Sites",list(),validation,9299.025293714549
2,124,Community Spaces,0,0,"Verified
API Sites",list(),validation,11879.324311458262
2,124,Social Businesses,0,0,"Verified
API Sites",list(),validation,11879.324311458262
2,124,Parks,0,0,"Verified
API Sites",list(),validation,11879.324311458262
2,125,Social Businesses,0,0,"Verified
API Sites",list(),validation,11082.275888052085
2,126,Places of Worship,0,0,"Verified
API Sites",list(),validation,8249.09095576628
2,127,Places of Worship,0,0,"Verified
API Sites",list(),validation,8341.847220720305
2,128,Community Spaces,0,0,"Verified
API Sites",list(),validation,8366.198422009922
2,128,Places of Worship,0,0,"Verified
API Sites",list(),validation,8366.198422009922
2,128,Social Businesses,0,0,"Verified
API Sites",list(),validation,8366.198422009922
2,142,Social Businesses,0,0,"Verified
API Sites",list(),validation,10122.820005076605
2,142,Parks,0,0,"Verified
API Sites",list(),validation,10122.820005076605
2,143,Places of Worship,0,0,"Verified
API Sites",list(),validation,12670.62733992129
2,146,Social Businesses,0,0,"Verified
API Sites",list(),validation,7670.661419436623
2,147,Places of Worship,0,0,"Verified
API Sites",list(),validation,7305.277365954735
2,147,Social Businesses,0,0,"Verified
API Sites",list(),validation,7305.277365954735
2,147,Parks,0,0,"Verified
API Sites",list(),validation,7305.277365954735
2,148,Community Spaces,0,0,"Verified
API Sites",list(),validation,6109.109594126247
2,148,Places of Worship,0,0,"Verified
API Sites",list(),validation,6109.109594126247
2,148,Social Businesses,0,0,"Verified
API Sites",list(),validation,6109.109594126247
2,161,Total,0,0,"Verified
API Sites",list(),validation,10729.878976732316
2,161,Community Spaces,0,0,"Verified
API Sites",list(),validation,10729.878976732316
2,161,Places of Worship,0,0,"Verified
API Sites",list(),validation,10729.878976732316
2,161,Social Businesses,0,0,"Verified
API Sites",list(),validation,10729.878976732316
2,161,Parks,0,0,"Verified
API Sites",list(),validation,10729.878976732316
2,164,Places of Worship,0,0,"Verified
API Sites",list(),validation,6075.483637244169
2,165,Community Spaces,0,0,"Verified
API Sites",list(),validation,4225.471020762577
2,165,Places of Worship,0,0,"Verified
API Sites",list(),validation,4225.471020762577
2,165,Social Businesses,0,0,"Verified
API Sites",list(),validation,4225.471020762577
2,166,Total,0,0,"Verified
API Sites",list(),validation,2819.6141134434797
2,166,Community Spaces,0,0,"Verified
API Sites",list(),validation,2819.6141134434797
2,166,Places of Worship,0,0,"Verified
API Sites",list(),validation,2819.6141134434797
2,166,Social Businesses,0,0,"Verified
API Sites",list(),validation,2819.6141134434797
2,166,Parks,0,0,"Verified
API Sites",list(),validation,2819.6141134434797
2,174,Social Businesses,0,0,"Verified
API Sites",list(),validation,9830.348634045595
2,176,Community Spaces,0,0,"Verified
API Sites",list(),validation,6877.741628427431
2,176,Places of Worship,0,0,"Verified
API Sites",list(),validation,6877.741628427431
2,176,Social Businesses,0,0,"Verified
API Sites",list(),validation,6877.741628427431
2,183,Community Spaces,0,0,"Verified
API Sites",list(),validation,7299.365594446574
2,183,Places of Worship,0,0,"Verified
API Sites",list(),validation,7299.365594446574
2,183,Social Businesses,0,0,"Verified
API Sites",list(),validation,7299.365594446574
2,184,Social Businesses,0,0,"Verified
API Sites",list(),validation,10187.892394623965
2,49,Total,0,0,"Verified
New Sites",list(),validation,5623.692223084718
2,49,Community Spaces,0,0,"Verified
New Sites",list(),validation,5623.692223084718
2,49,Places of Worship,0,0,"Verified
New Sites",list(),validation,5623.692223084718
2,49,Social Businesses,0,0,"Verified
New Sites",list(),validation,5623.692223084718
2,49,Parks,0,0,"Verified
New Sites",list(),validation,5623.692223084718
2,59,Parks,0,0,"Verified
New Sites",list(),validation,7054.8520494395925
2,60,Total,0,0,"Verified
New Sites",list(),validation,5839.475695280394
2,60,Community Spaces,0,0,"Verified
New Sites",list(),validation,5839.475695280394
2,60,Places of Worship,0,0,"Verified
New Sites",list(),validation,5839.475695280394
2,60,Social Businesses,0,0,"Verified
New Sites",list(),validation,5839.475695280394
2,60,Parks,0,0,"Verified
New Sites",list(),validation,5839.475695280394
2,61,Total,0,0,"Verified
New Sites",list(),validation,4536.191233385358
2,61,Community Spaces,0,0,"Verified
New Sites",list(),validation,4536.191233385358
2,61,Places of Worship,0,0,"Verified
New Sites",list(),validation,4536.191233385358
2,61,Social Businesses,0,0,"Verified
New Sites",list(),validation,4536.191233385358
2,61,Parks,0,0,"Verified
New Sites",list(),validation,4536.191233385358
2,64,Total,0,0,"Verified
New Sites",list(),validation,3324.0374263541103
2,64,Community Spaces,0,0,"Verified
New Sites",list(),validation,3324.0374263541103
2,64,Places of Worship,0,0,"Verified
New Sites",list(),validation,3324.0374263541103
2,64,Social Businesses,0,0,"Verified
New Sites",list(),validation,3324.0374263541103
2,64,Parks,0,0,"Verified
New Sites",list(),validation,3324.0374263541103
2,65,Community Spaces,0,0,"Verified
New Sites",list(),validation,4375.66899504255
2,65,Places of Worship,0,0,"Verified
New Sites",list(),validation,4375.66899504255
2,65,Social Businesses,0,0,"Verified
New Sites",list(),validation,4375.66899504255
2,66,Community Spaces,0,0,"Verified
New Sites",list(),validation,4640.772115015323
2,66,Social Businesses,0,0,"Verified
New Sites",list(),validation,4640.772115015323
2,67,Community Spaces,0,0,"Verified
New Sites",list(),validation,5445.645651654799
2,67,Places of Worship,0,0,"Verified
New Sites",list(),validation,5445.645651654799
2,67,Social Businesses,0,0,"Verified
New Sites",list(),validation,5445.645651654799
2,68,Community Spaces,0,0,"Verified
New Sites",list(),validation,7043.0424299636215
2,70,Community Spaces,0,0,"Verified
New Sites",list(),validation,6230.7517758860395
2,70,Social Businesses,0,0,"Verified
New Sites",list(),validation,6230.7517758860395
2,71,Community Spaces,0,0,"Verified
New Sites",list(),validation,5404.744242913688
2,71,Social Businesses,0,0,"Verified
New Sites",list(),validation,5404.744242913688
2,73,Community Spaces,0,0,"Verified
New Sites",list(),validation,3254.2909839092713
2,73,Social Businesses,0,0,"Verified
New Sites",list(),validation,3254.2909839092713
2,73,Parks,0,0,"Verified
New Sites",list(),validation,3254.2909839092713
2,74,Community Spaces,0,0,"Verified
New Sites",list(),validation,4526.734011605176
2,75,Community Spaces,0,0,"Verified
New Sites",list(),validation,5535.5684843477775
2,75,Social Businesses,0,0,"Verified
New Sites",list(),validation,5535.5684843477775
2,76,Community Spaces,0,0,"Verified
New Sites",list(),validation,7003.863739371876
2,76,Social Businesses,0,0,"Verified
New Sites",list(),validation,7003.863739371876
2,77,Community Spaces,0,0,"Verified
New Sites",list(),validation,7771.555436411743
2,78,Community Spaces,0,0,"Verified
New Sites",list(),validation,7786.14850772907
2,79,Community Spaces,0,0,"Verified
New Sites",list(),validation,6975.986061331845
2,80,Community Spaces,0,0,"Verified
New Sites",list(),validation,5678.272869838763
2,80,Places of Worship,0,0,"Verified
New Sites",list(),validation,5678.272869838763
2,82,Community Spaces,0,0,"Verified
New Sites",list(),validation,3343.869260451038
2,82,Social Businesses,0,0,"Verified
New Sites",list(),validation,3343.869260451038
2,85,Community Spaces,0,0,"Verified
New Sites",list(),validation,7492.099377733301
2,88,Community Spaces,0,0,"Verified
New Sites",list(),validation,6526.361802789244
2,88,Places of Worship,0,0,"Verified
New Sites",list(),validation,6526.361802789244
2,88,Social Businesses,0,0,"Verified
New Sites",list(),validation,6526.361802789244
2,94,Places of Worship,0,0,"Verified
New Sites",list(),validation,6819.550201174346
2,94,Social Businesses,0,0,"Verified
New Sites",list(),validation,6819.550201174346
2,99,Community Spaces,0,0,"Verified
New Sites",list(),validation,5672.6547488202195
2,99,Places of Worship,0,0,"Verified
New Sites",list(),validation,5672.6547488202195
2,99,Social Businesses,0,0,"Verified
New Sites",list(),validation,5672.6547488202195
2,106,Community Spaces,0,0,"Verified
New Sites",list(),validation,7978.860388497113
2,106,Social Businesses,0,0,"Verified
New Sites",list(),validation,7978.860388497113
2,108,Community Spaces,0,0,"Verified
New Sites",list(),validation,7949.306179055703
2,108,Social Businesses,0,0,"Verified
New Sites",list(),validation,7949.306179055703
2,109,Community Spaces,0,0,"Verified
New Sites",list(),validation,7292.4119273401575
2,109,Social Businesses,0,0,"Verified
New Sites",list(),validation,7292.4119273401575
2,110,Community Spaces,0,0,"Verified
New Sites",list(),validation,6734.960069958606
2,110,Social Businesses,0,0,"Verified
New Sites",list(),validation,6734.960069958606
2,111,Community Spaces,0,0,"Verified
New Sites",list(),validation,6056.539233056643
2,111,Places of Worship,0,0,"Verified
New Sites",list(),validation,6056.539233056643
2,111,Social Businesses,0,0,"Verified
New Sites",list(),validation,6056.539233056643
2,123,Community Spaces,0,0,"Verified
New Sites",list(),validation,9299.025293714549
2,124,Community Spaces,0,0,"Verified
New Sites",list(),validation,11879.324311458262
2,125,Community Spaces,0,0,"Verified
New Sites",list(),validation,11082.275888052085
2,126,Total,0,0,"Verified
New Sites",list(),validation,8249.09095576628
2,126,Community Spaces,0,0,"Verified
New Sites",list(),validation,8249.09095576628
2,126,Places of Worship,0,0,"Verified
New Sites",list(),validation,8249.09095576628
2,126,Social Businesses,0,0,"Verified
New Sites",list(),validation,8249.09095576628
2,126,Parks,0,0,"Verified
New Sites",list(),validation,8249.09095576628
2,127,Social Businesses,0,0,"Verified
New Sites",list(),validation,8341.847220720305
2,127,Parks,0,0,"Verified
New Sites",list(),validation,8341.847220720305
2,128,Community Spaces,0,0,"Verified
New Sites",list(),validation,8366.198422009922
2,128,Social Businesses,0,0,"Verified
New Sites",list(),validation,8366.198422009922
2,142,Community Spaces,0,0,"Verified
New Sites",list(),validation,10122.820005076605
2,143,Community Spaces,0,0,"Verified
New Sites",list(),validation,12670.62733992129
2,144,Community Spaces,0,0,"Verified
New Sites",list(),validation,11441.210551524182
2,146,Community Spaces,0,0,"Verified
New Sites",list(),validation,7670.661419436623
2,147,Community Spaces,0,0,"Verified
New Sites",list(),validation,7305.277365954735
2,148,Community Spaces,0,0,"Verified
New Sites",list(),validation,6109.109594126247
2,161,Community Spaces,0,0,"Verified
New Sites",list(),validation,10729.878976732316
2,161,Places of Worship,0,0,"Verified
New Sites",list(),validation,10729.878976732316
2,161,Social Businesses,0,0,"Verified
New Sites",list(),validation,10729.878976732316
2,164,Community Spaces,0,0,"Verified
New Sites",list(),validation,6075.483637244169
2,165,Total,0,0,"Verified
New Sites",list(),validation,4225.471020762577
2,165,Community Spaces,0,0,"Verified
New Sites",list(),validation,4225.471020762577
2,165,Places of Worship,0,0,"Verified
New Sites",list(),validation,4225.471020762577
2,165,Social Businesses,0,0,"Verified
New Sites",list(),validation,4225.471020762577
2,165,Parks,0,0,"Verified
New Sites",list(),validation,4225.471020762577
2,166,Community Spaces,0,0,"Verified
New Sites",list(),validation,2819.6141134434797
2,166,Places of Worship,0,0,"Verified
New Sites",list(),validation,2819.6141134434797
2,166,Social Businesses,0,0,"Verified
New Sites",list(),validation,2819.6141134434797
2,176,Community Spaces,0,0,"Verified
New Sites",list(),validation,6877.741628427431
2,176,Places of Worship,0,0,"Verified
New Sites",list(),validation,6877.741628427431
2,183,Community Spaces,0,0,"Verified
New Sites",list(),validation,7299.365594446574
2,183,Places of Worship,0,0,"Verified
New Sites",list(),validation,7299.365594446574
2,184,Community Spaces,0,0,"Verified
New Sites",list(),validation,10187.892394623965
3,49,Community Spaces,1,0.17781911959817,Google API,list(),validation,5623.692223084718
3,60,Community Spaces,2,0.3424965021459801,Google API,list(),validation,5839.475695280394
3,65,Community Spaces,1,0.22853648233743418,Google API,list(),validation,4375.66899504255
3,68,Community Spaces,3,0.42595228267217683,Google API,list(),validation,7043.0424299636215
3,69,Community Spaces,1,0.13498744444782793,Google API,list(),validation,7408.096390672065
3,70,Community Spaces,2,0.32098855353864447,Google API,list(),validation,6230.7517758860395
3,73,Community Spaces,1,0.30728659635676875,Google API,list(),validation,3254.2909839092713
3,74,Community Spaces,3,0.6627294628553185,Google API,list(),validation,4526.734011605176
3,75,Community Spaces,3,0.5419497579124382,Google API,list(),validation,5535.5684843477775
3,77,Community Spaces,2,0.25734874007711295,Google API,list(),validation,7771.555436411743
3,78,Community Spaces,1,0.12843320404270878,Google API,list(),validation,7786.14850772907
3,79,Community Spaces,1,0.14334891027707722,Google API,list(),validation,6975.986061331845
3,80,Community Spaces,1,0.17610988815132364,Google API,list(),validation,5678.272869838763
3,83,Community Spaces,2,0.3705001695818326,Google API,list(),validation,5398.108190496412
3,84,Community Spaces,1,0.1446474593002273,Google API,list(),validation,6913.360281872774
3,85,Community Spaces,3,0.4004218108633305,Google API,list(),validation,7492.099377733301
3,86,Community Spaces,5,0.6115040695840698,Google API,list(),validation,8176.560465739629
3,88,Community Spaces,1,0.15322472615180768,Google API,list(),validation,6526.361802789244
3,94,Community Spaces,2,0.2932744742689326,Google API,list(),validation,6819.550201174346
3,95,Community Spaces,4,0.5030056041943805,Google API,list(),validation,7952.197682581382
3,96,Community Spaces,2,0.2723737222148116,Google API,list(),validation,7342.8522536497485
3,97,Community Spaces,2,0.2596535247603488,Google API,list(),validation,7702.572117385776
3,98,Community Spaces,2,0.2695232691744964,Google API,list(),validation,7420.509576503941
3,100,Community Spaces,1,0.2535649136786156,Google API,list(),excluded_validation,3943.7632971076746
3,106,Community Spaces,4,0.501324726243698,Google API,list(),validation,7978.860388497113
3,107,Community Spaces,4,0.4591620364034355,Google API,list(),validation,8711.521604293659
3,108,Community Spaces,3,0.3773914266762297,Google API,list(),validation,7949.306179055703
3,109,Community Spaces,1,0.13712884159092495,Google API,list(),validation,7292.4119273401575
3,111,Community Spaces,1,0.16511079372556384,Google API,list(),validation,6056.539233056643
3,112,Community Spaces,1,0.23053485627693873,Google API,list(),excluded_validation,4337.7388397991845
3,123,Community Spaces,4,0.4301526099411412,Google API,list(),validation,9299.025293714549
3,124,Community Spaces,1,0.08417987200125894,Google API,list(),validation,11879.324311458262
3,125,Community Spaces,2,0.18046834605121323,Google API,list(),validation,11082.275888052085
3,126,Community Spaces,2,0.2424509574114903,Google API,list(),validation,8249.09095576628
3,127,Community Spaces,1,0.11987752515007721,Google API,list(),validation,8341.847220720305
3,129,Community Spaces,1,0.14371833043043813,Google API,list(),excluded_validation,6958.054668496272
3,142,Community Spaces,9,0.8890803151183653,Google API,list(),validation,10122.820005076605
3,143,Community Spaces,2,0.15784538100166587,Google API,list(),validation,12670.62733992129
3,144,Community Spaces,6,0.5244200316898012,Google API,list(),validation,11441.210551524182
3,145,Community Spaces,2,0.20919770572854557,Google API,list(),validation,9560.33429255288
3,146,Community Spaces,1,0.13036685434532522,Google API,list(),validation,7670.661419436623
3,147,Community Spaces,2,0.27377468367193447,Google API,list(),validation,7305.277365954735
3,162,Community Spaces,4,0.38035386239230634,Google API,list(),validation,10516.522626696247
3,163,Community Spaces,5,0.5549784948885709,Google API,list(),validation,9009.358103152996
3,164,Community Spaces,1,0.16459594983842285,Google API,list(),validation,6075.483637244169
3,174,Community Spaces,5,0.5086289597790483,Google API,list(),validation,9830.348634045595
3,175,Community Spaces,32,3.2155401704812263,Google API,list(),validation,9951.671664301117
3,183,Community Spaces,1,0.13699820718129388,Google API,list(),validation,7299.365594446574
3,184,Community Spaces,3,0.29446718553712503,Google API,list(),validation,10187.892394623965
3,49,Parks,5,0.8890955979908501,Google API,list(),validation,5623.692223084718
3,59,Parks,4,0.56698566773172,Google API,list(),validation,7054.8520494395925
3,60,Parks,2,0.3424965021459801,Google API,list(),validation,5839.475695280394
3,61,Parks,2,0.4408985197273971,Google API,list(),validation,4536.191233385358
3,64,Parks,1,0.30083897132795695,Google API,list(),validation,3324.0374263541103
3,65,Parks,2,0.45707296467486835,Google API,list(),validation,4375.66899504255
3,66,Parks,3,0.6464441531816295,Google API,list(),validation,4640.772115015323
3,67,Parks,1,0.18363295446814915,Google API,list(),validation,5445.645651654799
3,68,Parks,1,0.14198409422405894,Google API,list(),validation,7043.0424299636215
3,69,Parks,23,3.1047112223000424,Google API,list(),validation,7408.096390672065
3,70,Parks,3,0.4814828303079667,Google API,list(),validation,6230.7517758860395
3,71,Parks,4,0.7400905242175914,Google API,list(),validation,5404.744242913688
3,72,Parks,1,0.25524640896674633,Google API,list(),excluded_validation,3917.7828359978253
3,74,Parks,1,0.22090982095177286,Google API,list(),validation,4526.734011605176
3,75,Parks,1,0.18064991930414603,Google API,list(),validation,5535.5684843477775
3,76,Parks,4,0.5711133381299519,Google API,list(),validation,7003.863739371876
3,77,Parks,3,0.3860231101156694,Google API,list(),validation,7771.555436411743
3,78,Parks,3,0.3852996121281263,Google API,list(),validation,7786.14850772907
3,79,Parks,4,0.5733956411083089,Google API,list(),validation,6975.986061331845
3,80,Parks,2,0.3522197763026473,Google API,list(),validation,5678.272869838763
3,83,Parks,3,0.5557502543727488,Google API,list(),validation,5398.108190496412
3,84,Parks,6,0.8678847558013637,Google API,list(),validation,6913.360281872774
3,85,Parks,1,0.1334739369544435,Google API,list(),validation,7492.099377733301
3,86,Parks,3,0.36690244175044184,Google API,list(),validation,8176.560465739629
3,87,Parks,5,0.6496944049020494,Google API,list(),validation,7695.925903431199
3,88,Parks,2,0.30644945230361537,Google API,list(),validation,6526.361802789244
3,94,Parks,5,0.7331861856723316,Google API,list(),validation,6819.550201174346
3,95,Parks,11,1.3832654115345464,Google API,list(),validation,7952.197682581382
3,96,Parks,4,0.5447474444296232,Google API,list(),validation,7342.8522536497485
3,97,Parks,2,0.2596535247603488,Google API,list(),validation,7702.572117385776
3,98,Parks,6,0.8085698075234892,Google API,list(),validation,7420.509576503941
3,99,Parks,1,0.17628430501750117,Google API,list(),validation,5672.6547488202195
3,106,Parks,2,0.250662363121849,Google API,list(),validation,7978.860388497113
3,107,Parks,6,0.6887430546051533,Google API,list(),validation,8711.521604293659
3,108,Parks,2,0.25159428445081977,Google API,list(),validation,7949.306179055703
3,109,Parks,5,0.6856442079546247,Google API,list(),validation,7292.4119273401575
3,110,Parks,3,0.44543693931929107,Google API,list(),validation,6734.960069958606
3,111,Parks,1,0.16511079372556384,Google API,list(),validation,6056.539233056643
3,112,Parks,1,0.23053485627693873,Google API,list(),excluded_validation,4337.7388397991845
3,123,Parks,7,0.7527670673969971,Google API,list(),validation,9299.025293714549
3,125,Parks,7,0.6316392111792464,Google API,list(),validation,11082.275888052085
3,126,Parks,2,0.2424509574114903,Google API,list(),validation,8249.09095576628
3,127,Parks,2,0.23975505030015443,Google API,list(),validation,8341.847220720305
3,128,Parks,2,0.23905720365636673,Google API,list(),validation,8366.198422009922
3,129,Parks,1,0.14371833043043813,Google API,list(),excluded_validation,6958.054668496272
3,142,Parks,1,0.09878670167981837,Google API,list(),validation,10122.820005076605
3,143,Parks,4,0.31569076200333174,Google API,list(),validation,12670.62733992129
3,144,Parks,16,1.39845341783947,Google API,list(),validation,11441.210551524182
3,145,Parks,12,1.2551862343712734,Google API,list(),validation,9560.33429255288
3,146,Parks,5,0.6518342717266262,Google API,list(),validation,7670.661419436623
3,147,Parks,2,0.27377468367193447,Google API,list(),validation,7305.277365954735
3,148,Parks,4,0.6547599021379316,Google API,list(),validation,6109.109594126247
3,149,Parks,1,0.3986457288479143,Google API,list(),excluded_validation,2508.4929490904087
3,162,Parks,17,1.6165039151673017,Google API,list(),validation,10516.522626696247
3,163,Parks,13,1.4429440867102843,Google API,list(),validation,9009.358103152996
3,164,Parks,5,0.8229797491921143,Google API,list(),validation,6075.483637244169
3,165,Parks,6,1.4199600400802586,Google API,list(),validation,4225.471020762577
3,174,Parks,3,0.30517737586742905,Google API,list(),validation,9830.348634045595
3,175,Parks,26,2.612626388515996,Google API,list(),validation,9951.671664301117
3,176,Parks,4,0.5815862555038411,Google API,list(),validation,6877.741628427431
3,183,Parks,7,0.9589874502690571,Google API,list(),validation,7299.365594446574
3,184,Parks,11,1.0797130136361253,Google API,list(),validation,10187.892394623965
3,49,Places of Worship,1,0.17781911959817,Google API,list(),validation,5623.692223084718
3,59,Places of Worship,5,0.7087320846646499,Google API,list(),validation,7054.8520494395925
3,64,Places of Worship,3,0.9025169139838708,Google API,list(),validation,3324.0374263541103
3,66,Places of Worship,1,0.21548138439387649,Google API,list(),validation,4640.772115015323
3,68,Places of Worship,2,0.2839681884481179,Google API,list(),validation,7043.0424299636215
3,69,Places of Worship,4,0.5399497777913117,Google API,list(),validation,7408.096390672065
3,70,Places of Worship,1,0.16049427676932224,Google API,list(),validation,6230.7517758860395
3,71,Places of Worship,2,0.3700452621087957,Google API,list(),validation,5404.744242913688
3,72,Places of Worship,1,0.25524640896674633,Google API,list(),excluded_validation,3917.7828359978253
3,74,Places of Worship,2,0.4418196419035457,Google API,list(),validation,4526.734011605176
3,75,Places of Worship,2,0.36129983860829207,Google API,list(),validation,5535.5684843477775
3,77,Places of Worship,2,0.25734874007711295,Google API,list(),validation,7771.555436411743
3,78,Places of Worship,5,0.6421660202135439,Google API,list(),validation,7786.14850772907
3,79,Places of Worship,4,0.5733956411083089,Google API,list(),validation,6975.986061331845
3,83,Places of Worship,4,0.7410003391636651,Google API,list(),validation,5398.108190496412
3,84,Places of Worship,3,0.43394237790068185,Google API,list(),validation,6913.360281872774
3,85,Places of Worship,2,0.266947873908887,Google API,list(),validation,7492.099377733301
3,86,Places of Worship,7,0.8561056974176977,Google API,list(),validation,8176.560465739629
3,88,Places of Worship,2,0.30644945230361537,Google API,list(),validation,6526.361802789244
3,95,Places of Worship,4,0.5030056041943805,Google API,list(),validation,7952.197682581382
3,96,Places of Worship,3,0.40856058332221745,Google API,list(),validation,7342.8522536497485
3,97,Places of Worship,3,0.3894802871405232,Google API,list(),validation,7702.572117385776
3,98,Places of Worship,4,0.5390465383489929,Google API,list(),validation,7420.509576503941
3,106,Places of Worship,2,0.250662363121849,Google API,list(),validation,7978.860388497113
3,107,Places of Worship,1,0.11479050910085888,Google API,list(),validation,8711.521604293659
3,108,Places of Worship,3,0.3773914266762297,Google API,list(),validation,7949.306179055703
3,109,Places of Worship,5,0.6856442079546247,Google API,list(),validation,7292.4119273401575
3,110,Places of Worship,2,0.2969579595461941,Google API,list(),validation,6734.960069958606
3,124,Places of Worship,1,0.08417987200125894,Google API,list(),validation,11879.324311458262
3,125,Places of Worship,8,0.7218733842048529,Google API,list(),validation,11082.275888052085
3,142,Places of Worship,3,0.29636010503945515,Google API,list(),validation,10122.820005076605
3,144,Places of Worship,3,0.2622100158449006,Google API,list(),validation,11441.210551524182
3,145,Places of Worship,3,0.31379655859281835,Google API,list(),validation,9560.33429255288
3,146,Places of Worship,1,0.13036685434532522,Google API,list(),validation,7670.661419436623
3,162,Places of Worship,7,0.6656192591865361,Google API,list(),validation,10516.522626696247
3,163,Places of Worship,5,0.5549784948885709,Google API,list(),validation,9009.358103152996
3,164,Places of Worship,3,0.49378784951526855,Google API,list(),validation,6075.483637244169
3,174,Places of Worship,4,0.4069031678232387,Google API,list(),validation,9830.348634045595
3,175,Places of Worship,8,0.8038850426203066,Google API,list(),validation,9951.671664301117
3,184,Places of Worship,2,0.19631145702475,Google API,list(),validation,10187.892394623965
3,49,Social Businesses,4,0.71127647839268,Google API,list(),validation,5623.692223084718
3,60,Social Businesses,2,0.3424965021459801,Google API,list(),validation,5839.475695280394
3,61,Social Businesses,4,0.8817970394547942,Google API,list(),validation,4536.191233385358
3,66,Social Businesses,4,0.8619255375755059,Google API,list(),validation,4640.772115015323
3,69,Social Businesses,1,0.13498744444782793,Google API,list(),validation,7408.096390672065
3,70,Social Businesses,1,0.16049427676932224,Google API,list(),validation,6230.7517758860395
3,71,Social Businesses,2,0.3700452621087957,Google API,list(),validation,5404.744242913688
3,74,Social Businesses,9,1.9881883885659555,Google API,list(),validation,4526.734011605176
3,75,Social Businesses,2,0.36129983860829207,Google API,list(),validation,5535.5684843477775
3,76,Social Businesses,1,0.14277833453248798,Google API,list(),validation,7003.863739371876
3,78,Social Businesses,2,0.25686640808541755,Google API,list(),validation,7786.14850772907
3,79,Social Businesses,6,0.8600934616624634,Google API,list(),validation,6975.986061331845
3,80,Social Businesses,3,0.5283296644539709,Google API,list(),validation,5678.272869838763
3,83,Social Businesses,8,1.4820006783273303,Google API,list(),validation,5398.108190496412
3,84,Social Businesses,2,0.2892949186004546,Google API,list(),validation,6913.360281872774
3,86,Social Businesses,3,0.36690244175044184,Google API,list(),validation,8176.560465739629
3,88,Social Businesses,1,0.15322472615180768,Google API,list(),validation,6526.361802789244
3,94,Social Businesses,3,0.43991171140339896,Google API,list(),validation,6819.550201174346
3,95,Social Businesses,3,0.37725420314578534,Google API,list(),validation,7952.197682581382
3,96,Social Businesses,1,0.1361868611074058,Google API,list(),validation,7342.8522536497485
3,97,Social Businesses,2,0.2596535247603488,Google API,list(),validation,7702.572117385776
3,98,Social Businesses,1,0.1347616345872482,Google API,list(),validation,7420.509576503941
3,99,Social Businesses,2,0.35256861003500234,Google API,list(),validation,5672.6547488202195
3,100,Social Businesses,1,0.2535649136786156,Google API,list(),excluded_validation,3943.7632971076746
3,106,Social Businesses,1,0.1253311815609245,Google API,list(),validation,7978.860388497113
3,107,Social Businesses,3,0.34437152730257664,Google API,list(),validation,8711.521604293659
3,108,Social Businesses,2,0.25159428445081977,Google API,list(),validation,7949.306179055703
3,109,Social Businesses,2,0.2742576831818499,Google API,list(),validation,7292.4119273401575
3,110,Social Businesses,3,0.44543693931929107,Google API,list(),validation,6734.960069958606
3,123,Social Businesses,3,0.3226144574558559,Google API,list(),validation,9299.025293714549
3,126,Social Businesses,1,0.12122547870574515,Google API,list(),validation,8249.09095576628
3,127,Social Businesses,1,0.11987752515007721,Google API,list(),validation,8341.847220720305
3,143,Social Businesses,5,0.39461345250416463,Google API,list(),validation,12670.62733992129
3,144,Social Businesses,2,0.17480667722993376,Google API,list(),validation,11441.210551524182
3,145,Social Businesses,2,0.20919770572854557,Google API,list(),validation,9560.33429255288
3,162,Social Businesses,4,0.38035386239230634,Google API,list(),validation,10516.522626696247
3,163,Social Businesses,9,0.9989612907994277,Google API,list(),validation,9009.358103152996
3,164,Social Businesses,1,0.16459594983842285,Google API,list(),validation,6075.483637244169
3,175,Social Businesses,6,0.6029137819652299,Google API,list(),validation,9951.671664301117
3,49,Total,11,1.9560103155798703,Google API,list(),validation,5623.692223084718
3,59,Total,9,1.2757177523963699,Google API,list(),validation,7054.8520494395925
3,60,Total,6,1.0274895064379403,Google API,list(),validation,5839.475695280394
3,61,Total,6,1.3226955591821912,Google API,list(),validation,4536.191233385358
3,64,Total,4,1.2033558853118278,Google API,list(),validation,3324.0374263541103
3,65,Total,3,0.6856094470123025,Google API,list(),validation,4375.66899504255
3,66,Total,8,1.7238510751510119,Google API,list(),validation,4640.772115015323
3,67,Total,1,0.18363295446814915,Google API,list(),validation,5445.645651654799
3,68,Total,6,0.8519045653443537,Google API,list(),validation,7043.0424299636215
3,69,Total,29,3.9146358889870094,Google API,list(),validation,7408.096390672065
3,70,Total,7,1.1234599373852556,Google API,list(),validation,6230.7517758860395
3,71,Total,8,1.4801810484351827,Google API,list(),validation,5404.744242913688
