id,name,type,status,source,neighborhood,google_id,search,geometry,x,y,cell_id,zone
815,Greater Life Baptist Church,Places of Worship,"checked, visited",google_api,Dorchester,ChIJleHDjpJ744kRKiS-YiFd6zg,place of worship,"c(-71.07098, 42.288761)",-71.07098,42.288761,69,validation
816,Greater Love Tabernacle Church,Places of Worship,new,humancoding_fall,Dorchester,NA,NA,"c(-71.0854174, 42.2947746)",-71.0854174,42.2947746,68,validation
817,Greater Victory Temple Church,Places of Worship,new,humancoding_fall,Mattapan,NA,NA,"c(-71.091553, 42.2827009)",-71.091553,42.2827009,58,boston
818,Green T Coffee Shop - Rozzie,Social Businesses,checked,google_api,Roslindale,ChIJRRW3s9J-44kRSo5a87F5iEo,cafe,"c(-71.133937, 42.288939)",-71.133937,42.288939,43,boston
820,Greenwood Community Garden,Parks,new,humancoding_fall,Dorchester,NA,NA,"c(-71.079319, 42.2969406)",-71.079319,42.2969406,68,validation
821,Greenwood Memorial United Methodist,Places of Worship,checked,google_api,Dorchester,ChIJbcMj5b9744kR-xNW23AvS2g,place of worship,"c(-71.072644, 42.298419)",-71.072644,42.298419,78,validation
822,"Greystone Cafe, Bakery, and Provisions",Social Businesses,new,humancoding_fall,South End,NA,NA,"c(-71.0746796, 42.3453017)",-71.0746796,42.3453017,144,validation
823,Grove Hall Branch of the Boston Public Library,Community Spaces,checked,google_api,Dorchester,ChIJ1U2AlMV744kRTPWr9S357J4,library,"c(-71.081141, 42.307964)",-71.081141,42.307964,86,validation
824,Grove Hall Community Center,Community Spaces,checked,google_api,Dorchester,ChIJUTAF7MV744kRtbMlQjBmGHk,community center,"c(-71.080764, 42.307665)",-71.080764,42.307665,86,validation
825,Grove Street Cemetery,Places of Worship,new,humancoding_fall,West Roxbury,NA,NA,"c(-71.1545064, 42.2587303)",-71.1545064,42.2587303,15,boston
826,Guys Mens Salon,Social Businesses,"new, visited",humancoding_fall,North End,NA,NA,"c(-71.05341464, 42.36504206)",-71.05341464,42.36504206,184,validation
827,Gwen's Hair Port East,Social Businesses,new,humancoding_fall,Mattapan,NA,NA,"c(-71.086305, 42.2732463)",-71.086305,42.2732463,48,boston
828,Hall/Boynton Street Community Garden,Parks,new,humancoding_fall,Jamaica Plain,NA,NA,"c(-71.1116451, 42.3050846)",-71.1116451,42.3050846,75,validation
829,Harambee Park,Parks,checked,google_api,Dorchester,ChIJs7n5eO9744kRD1UWgeoF6ho,park,"c(-71.088464, 42.292688)",-71.088464,42.292688,68,validation
830,Harbor Way,Parks,new,humancoding_fall,South Boston Waterfront,NA,NA,"c(-71.044871, 42.3512576)",-71.044871,42.3512576,164,validation
831,Hard Knocks Muay Thai & MMA,Social Businesses,new,humancoding_fall,Hyde Park,NA,NA,"c(-71.1375637, 42.2358761)",-71.1375637,42.2358761,2,boston
832,Hardiman Playground,Parks,checked,google_api,Brighton,ChIJ59d9eUB444kRmACn_2-tr30,park,"c(-71.166136, 42.351352)",-71.166136,42.351352,119,boston
833,Harrison Urban Garden,Parks,checked,google_api,South End,ChIJT7GI5SV744kR9b5acUlnC4g,garden,"c(-71.07005, 42.338271)",-71.07005,42.338271,126,validation
834,Harry Ellis Dickson Park,Parks,new,humancoding_fall,Fenway,NA,NA,"c(-71.0870593, 42.3436234)",-71.0870593,42.3436234,143,validation
835,Harvard Coop,Social Businesses,checked,google_api,Allston,ChIJ_WycZmB344kRXdSXbhRWBog,bookstore,"c(-71.122219, 42.365215)",-71.122219,42.365215,158,boston
836,Harvard Mall,Parks,new,humancoding_fall,Charlestown,NA,NA,"c(-71.0630292, 42.3726161)",-71.0630292,42.3726161,183,validation
838,Havey Beach,Parks,new,humancoding_fall,West Roxbury,NA,NA,"c(-71.1743161, 42.2741643)",-71.1743161,42.2741643,21,boston
839,Hawthorne Youth and Community Center,Community Spaces,checked,google_api,Roxbury,ChIJPdybkCt644kRCAbFbRk37Pw,community center,"c(-71.092382, 42.3233)",-71.092382,42.3233,96,validation
840,Hayes Park,Parks,checked,google_api,South End,ChIJu2XzLvZ744kRfWHh9VFklMQ,park,"c(-71.075485, 42.343739)",-71.075485,42.343739,144,validation
841,Hayes Square,Parks,checked,google_api,Charlestown,ChIJyaHTRvFw44kRBDv_ZSCBdNE,park,"c(-71.056821, 42.376847)",-71.056821,42.376847,195,boston
842,Healy Playground,Parks,checked,google_api,Roslindale,ChIJVYNipql544kRrzcJoGOHMaI,park,"c(-71.122246, 42.288312)",-71.122246,42.288312,55,boston
843,Heath Square,Parks,new,humancoding_fall,Jamaica Plain,NA,NA,"c(-71.1003781, 42.3263057)",-71.1003781,42.3263057,95,validation
844,Helados Juli's Frozen Dessert,Social Businesses,new,humancoding_fall,East Boston,NA,NA,"c(-71.0317131, 42.3755092)",-71.0317131,42.3755092,196,boston
845,Hemenway Playground,Parks,checked,google_api,Dorchester,ChIJDTAkNpl744kRn4w5QmNpHzw,park,"c(-71.056143, 42.291372)",-71.056143,42.291372,70,validation
