geoid,pop_women,pop,pop_white,pop_black,pop_natam,pop_asian,pop_pacific,pop_hisplat,pop_edu_total,pop_edu_no_hs,pop_edu_hs,pop_edu_some_college,pop_edu_college,pop_edu_grad,employees_muni,employees_state,employees_fed,median_income,income_inequality,pop_labor_force,pop_unemployed,median_monthly_housing_cost,pop_age_65_plus,pop_some_college
250250814001,0.5883777239709443,826,0.30387409200968524,0.6452784503631961,0,0.025423728813559324,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45221,NA,460,0,NA,0.15375302663438256,NA
250250814002,0.31114808652246256,601,0.6173044925124792,0.32945091514143093,0,0.013311148086522463,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49773,NA,454,0.1211453744493392,NA,0.1480865224625624,NA
250250814003,0.5377421509686039,1497,0.4308617234468938,0.3680694722778891,0,0.12090848363393454,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71553,NA,1005,0.08557213930348259,NA,0.04408817635270541,NA
250250815001,0.6222014925373134,1072,0.20242537313432835,0.6305970149253731,0.0065298507462686565,0.025186567164179104,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47835,NA,599,0.08514190317195326,NA,0.05783582089552239,NA
250250815002,0.6,1735,0.13659942363112393,0.5187319884726225,0.005187319884726225,0.016138328530259365,0.0069164265129683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32250,NA,837,0.18040621266427717,NA,0.10951008645533142,NA
250250817001,0.6719101123595506,445,0.029213483146067417,0.6067415730337079,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21193,NA,207,0.12077294685990338,NA,0.1101123595505618,NA
250250817002,0.5491559086395233,1007,0.05362462760675273,0.7825223435948362,0,0.013902681231380337,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35850,NA,462,0.1774891774891775,NA,0.30685203574975173,NA
250250817003,0.6662162162162162,740,0,0.581081081081081,0.031081081081081083,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27685,NA,319,0.04075235109717868,NA,0.03648648648648649,NA
250250817004,0.5036585365853659,820,0.06585365853658537,0.7719512195121951,0,0.03536585365853658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35828,NA,475,0.14947368421052631,NA,0.1573170731707317,NA
250250817005,0.5848670756646217,978,0.10940695296523517,0.5705521472392638,0.2883435582822086,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43241,NA,464,0.08405172413793104,NA,0.03374233128834356,NA
250250818001,0.4531746031746032,1260,0.08015873015873017,0.5007936507936508,0,0.013492063492063493,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22015,NA,577,0.19584055459272098,NA,0.11825396825396825,NA
250250818002,0.5353121801432958,977,0.062436028659160696,0.5496417604912999,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44293,NA,509,0.10805500982318271,NA,0.11463664278403275,NA
